blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueKd/a,redKd/a,blueFirstTowerLane_['BOT_LANE'],blueFirstTowerLane_['MID_LANE'],blueFirstTowerLane_['TOP_LANE'],blueFirstTowerLane_[],blueDragnoType_['AIR_DRAGON'],blueDragnoType_['EARTH_DRAGON'],blueDragnoType_['FIRE_DRAGON'],blueDragnoType_['WATER_DRAGON'],blueDragnoType_[],redDragnoType_['AIR_DRAGON'],redDragnoType_['EARTH_DRAGON'],redDragnoType_['FIRE_DRAGON'],redDragnoType_['WATER_DRAGON'],redDragnoType_[],redFirstTowerLane_['BOT_LANE'],redFirstTowerLane_['MID_LANE'],redFirstTowerLane_['TOP_LANE'],redFirstTowerLane_[],blueWins
14317,1727,31,6.2,169,52,0,5,14,3,15,2,0,0,0,0,0,0,0,0,0,0,22182,7087,39,7.8,268,44,0,14,5,17,14,4,1,0,1,0,0,1,0,1,1,0,0.5714285714285714,6.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
17666,3666,35,7.0,224,43,0,7,12,5,16,5,0,0,0,0,0,0,0,0,0,0,20219,3344,36,7.2,207,52,0,12,7,16,18,2,0,0,0,0,0,0,0,1,1,0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19820,6045,38,7.6,256,44,0,13,2,10,19,4,0,0,0,0,0,0,0,1,1,1,13582,2217,32,6.4,180,44,0,2,13,3,17,2,0,0,0,0,0,0,0,0,0,0,11.5,0.38461538461538464,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15521,3656,34,6.8,213,71,0,3,7,3,15,6,0,0,0,0,0,0,0,0,0,0,17246,3151,36,7.2,230,56,0,7,3,5,36,3,0,0,0,0,0,0,0,1,1,1,0.8571428571428571,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14378,5128,35,7.0,194,71,0,3,2,2,15,2,0,0,0,0,0,0,0,1,1,0,15547,1927,34,6.8,244,48,0,2,3,3,16,5,0,0,0,0,0,0,0,0,0,0,2.5,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18784,2379,36,7.2,240,64,0,11,8,25,43,5,0,0,0,0,0,0,0,1,1,0,17618,2573,35,7.0,209,46,0,8,11,21,43,3,0,0,0,0,0,0,0,0,0,0,4.5,2.6363636363636362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17493,2398,35,7.0,247,47,0,7,4,9,25,8,0,0,0,0,0,0,0,1,1,0,16333,2383,34,6.8,247,66,0,4,7,4,17,6,0,0,0,0,0,0,0,0,0,0,4.0,1.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18450,3360,34,6.8,230,49,0,7,6,9,9,4,0,0,0,0,0,0,0,0,0,1,17064,2319,34,6.8,228,76,0,6,7,6,16,3,1,0,1,0,1,0,0,1,1,0,2.6666666666666665,1.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
15251,1836,35,7.0,216,51,0,4,5,2,61,6,0,0,0,0,0,0,0,0,0,0,16061,2661,35,7.0,218,72,0,5,4,4,40,6,0,0,0,0,0,0,0,1,1,0,1.2,2.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18887,1501,35,7.0,213,50,0,12,10,12,25,6,0,0,0,0,0,0,0,1,1,0,17348,2123,34,6.8,185,40,0,10,12,9,20,8,0,0,0,0,0,0,0,0,0,0,2.4,1.5833333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
14418,1603,32,6.4,202,51,0,2,9,3,18,4,0,0,0,0,0,0,0,1,1,0,18818,2348,38,7.6,241,67,0,9,2,9,19,5,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
14258,1328,31,6.2,158,52,0,4,15,3,16,1,0,0,0,0,0,0,0,0,0,0,19355,2375,37,7.4,179,56,0,15,4,14,14,1,0,0,0,0,0,0,0,0,0,0,0.4666666666666667,7.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
35002,8207,56,11.2,120,0,0,28,18,80,102,0,1,0,1,1,0,0,0,0,0,0,31717,2209,52,10.4,111,0,0,18,28,45,21,0,0,0,0,0,0,0,0,0,0,0,6.0,2.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18186,3211,35,7.0,253,48,0,5,8,6,12,9,1,0,1,0,1,0,0,0,0,1,17795,3000,36,7.2,260,52,0,8,5,14,21,4,0,0,0,0,0,0,0,1,1,0,1.375,4.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32164,1941,55,11.0,117,0,0,19,19,46,0,0,1,0,1,1,0,0,0,0,0,0,32164,4164,54,10.8,116,0,0,19,19,44,0,0,0,0,0,0,0,0,0,0,0,0,3.4210526315789473,3.3157894736842106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18354,2069,34,6.8,240,40,0,8,7,7,14,3,1,0,1,0,0,1,0,1,1,0,15859,1554,30,6.0,165,62,0,7,8,5,15,1,0,0,0,0,0,0,0,0,0,0,2.142857142857143,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16606,3721,33,6.6,228,36,0,6,15,8,15,1,0,0,0,0,0,0,0,0,0,0,20093,3528,36,7.2,191,53,0,15,6,14,15,3,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,4.833333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16591,2346,34,6.8,241,58,0,5,6,10,19,4,0,0,0,0,0,0,0,0,0,0,16435,3790,35,7.0,232,52,0,6,5,3,18,3,0,0,0,0,0,0,0,0,0,0,2.5,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
19423,5878,38,7.6,247,56,0,12,4,6,17,3,1,0,1,0,1,0,0,1,1,1,14596,2456,32,6.4,191,59,0,4,12,5,15,4,0,0,0,0,0,0,0,0,0,0,4.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16219,3704,37,7.4,231,47,0,5,2,4,17,2,0,0,0,0,0,0,0,0,0,0,14201,2056,33,6.6,211,48,0,2,5,2,16,1,0,0,0,0,0,0,0,0,0,0,4.5,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14897,3452,35,7.0,243,48,0,2,4,1,21,7,0,0,0,0,0,0,0,0,0,0,15735,4290,34,6.8,219,45,0,4,2,5,62,7,0,0,0,0,0,0,0,0,0,0,0.75,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16330,955,33,6.6,199,31,0,8,5,12,16,3,0,0,0,0,0,0,0,0,0,0,15973,1803,33,6.6,219,67,0,5,8,6,15,1,0,0,0,0,0,0,0,1,1,1,4.0,1.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15251,3076,33,6.6,253,50,0,2,3,4,18,7,0,0,0,0,0,0,0,1,1,0,16677,3477,36,7.2,240,74,0,3,2,3,44,7,0,0,0,0,0,0,0,0,0,1,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15704,877,32,6.4,202,32,0,6,12,9,15,5,0,0,0,0,0,0,0,0,0,0,18198,2498,36,7.2,206,50,0,12,6,14,22,4,0,0,0,0,0,0,0,0,0,0,1.25,4.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
14220,460,30,6.0,154,32,0,5,15,5,18,2,0,0,0,0,0,0,0,0,0,0,19541,5346,35,7.0,182,36,0,15,5,20,16,4,1,0,1,0,1,0,0,0,0,0,0.6666666666666666,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
16522,3332,34,6.8,237,56,0,6,8,6,23,7,0,0,0,0,0,0,0,1,1,0,16388,1593,33,6.6,211,36,0,8,6,10,19,5,0,0,0,0,0,0,0,0,0,0,1.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
20781,4781,36,7.2,237,48,0,13,2,16,24,5,1,0,1,1,0,0,0,1,1,0,14376,2081,32,6.4,221,36,0,2,13,3,16,3,0,0,0,0,0,0,0,0,0,0,14.5,0.38461538461538464,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16476,1821,35,7.0,193,56,0,8,6,4,42,3,0,0,0,0,0,0,0,0,0,0,16424,4024,34,6.8,228,36,0,6,8,5,22,1,0,0,0,0,0,0,0,1,1,0,2.0,1.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18366,3806,35,7.0,242,40,0,10,4,14,16,4,0,0,0,0,0,0,0,0,0,0,15002,3102,30,6.0,167,43,0,4,10,6,22,2,0,0,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15259,4184,34,6.8,278,39,0,2,4,1,48,4,0,0,0,0,0,0,0,0,0,0,16080,3740,36,7.2,254,55,0,4,2,5,38,6,0,0,0,0,0,0,0,0,0,0,0.75,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16457,3697,36,7.2,224,54,0,6,4,10,20,2,0,0,0,0,0,0,0,1,1,0,17331,2006,37,7.4,267,67,0,4,6,3,22,8,0,0,0,0,0,0,0,0,0,0,4.0,1.1666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15327,1972,33,6.6,236,42,0,4,8,2,12,5,0,0,0,0,0,0,0,0,0,0,18418,2438,36,7.2,284,51,0,8,4,6,19,4,0,0,0,0,0,0,0,0,0,0,0.75,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
33124,4856,55,11.0,101,0,0,23,15,60,28,0,1,0,1,1,0,0,0,0,0,0,32036,4711,52,10.4,113,0,0,15,23,32,0,0,0,0,1,1,0,0,0,0,0,0,5.533333333333333,2.0434782608695654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17196,2036,35,7.0,239,40,0,8,10,7,16,1,0,0,0,0,0,0,0,1,1,0,18373,3633,36,7.2,244,44,0,10,8,22,20,3,0,0,0,0,0,0,0,0,0,1,1.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
13653,2023,34,6.8,237,60,0,0,7,0,26,4,0,0,0,0,0,0,0,1,1,0,17887,1957,37,7.4,272,48,0,7,0,6,17,4,0,0,0,0,0,0,0,0,0,0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15018,1308,34,6.8,194,50,0,4,5,3,19,4,0,0,0,0,0,0,0,0,0,0,16023,2573,35,7.0,218,50,0,5,4,6,17,3,0,0,0,0,0,0,0,0,0,0,1.4,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17666,2381,34,6.8,191,35,0,10,9,23,22,8,0,0,0,0,0,0,0,1,1,0,17651,4451,32,6.4,211,44,0,9,10,14,23,7,0,0,0,0,0,0,0,0,0,1,3.6666666666666665,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16844,5669,35,7.0,229,44,0,7,2,14,17,8,0,0,0,0,0,0,0,0,0,0,14059,3149,33,6.6,198,60,0,2,7,1,17,4,0,0,0,0,0,0,0,1,1,0,10.5,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18080,1165,36,7.2,245,55,0,7,5,5,16,3,0,0,0,0,0,0,0,0,0,0,15425,1635,34,6.8,212,56,0,5,7,8,17,2,0,0,0,0,0,0,0,1,1,0,2.4,1.8571428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34480,5110,55,11.0,101,0,0,28,18,83,0,0,1,0,1,1,0,0,0,0,0,0,31187,2279,52,10.4,99,0,0,18,28,50,22,0,0,0,0,0,0,0,0,0,0,0,6.166666666666667,2.4285714285714284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15654,3829,34,6.8,180,42,0,6,8,10,43,3,0,0,0,0,0,0,0,0,0,0,17023,4513,34,6.8,190,50,0,8,6,10,85,4,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15600,2140,34,6.8,208,34,0,5,12,6,16,4,0,0,0,0,0,0,0,0,0,0,19505,2445,37,7.4,225,68,0,12,5,10,17,7,0,0,0,0,0,0,0,0,0,1,0.9166666666666666,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17171,3106,36,7.2,238,48,0,8,3,15,18,6,0,0,0,0,0,0,0,1,1,0,15604,2779,35,7.0,243,56,0,3,8,5,42,4,0,0,0,0,0,0,0,0,0,0,7.666666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16582,1907,34,6.8,242,40,0,6,10,3,15,3,0,0,0,0,0,0,0,0,0,0,17510,2735,34,6.8,141,52,0,10,6,12,20,2,0,0,0,0,0,0,0,1,1,0,0.9,3.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15196,1726,34,6.8,232,52,0,3,1,5,16,3,0,0,0,0,0,0,0,1,1,0,15515,3540,35,7.0,277,52,0,1,3,1,72,5,0,0,0,0,0,0,0,0,0,0,8.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
14016,1781,27,5.4,143,27,0,6,15,8,14,5,0,0,0,0,0,0,0,0,0,0,20315,3190,34,6.8,214,40,0,15,6,13,25,4,1,0,1,0,1,0,0,0,0,1,0.9333333333333333,4.666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
17179,5214,36,7.2,246,37,0,6,3,7,18,3,0,0,0,0,0,0,0,0,0,1,15281,1906,35,7.0,241,58,0,3,6,2,22,7,0,0,0,0,0,0,0,0,0,0,4.333333333333333,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
34792,5342,57,11.4,107,0,0,32,21,100,25,1,0,0,0,0,0,0,0,0,0,0,32686,1986,54,10.8,108,0,0,21,32,54,1,0,0,0,0,0,0,0,0,0,0,0,6.285714285714286,2.34375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15598,4073,36,7.2,212,53,0,3,7,3,16,3,0,0,0,0,0,0,0,0,0,0,16579,3189,35,7.0,225,49,0,7,3,7,20,3,0,0,0,0,0,0,0,1,1,0,0.8571428571428571,4.666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17779,1894,36,7.2,240,72,0,8,12,11,17,2,0,0,0,0,0,0,0,0,0,0,18679,2604,37,7.4,213,65,0,12,8,9,13,5,0,0,0,0,0,0,0,1,1,0,1.5833333333333333,2.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18311,4111,35,7.0,213,54,0,11,10,8,13,3,0,0,0,0,0,0,0,0,0,0,16898,2373,34,6.8,198,38,0,10,11,10,21,1,0,0,0,0,0,0,0,0,0,1,1.9,1.8181818181818181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16203,1121,32,6.4,191,44,0,8,11,7,19,5,0,0,0,0,0,0,0,0,0,0,18399,2114,36,7.2,227,47,0,11,8,9,17,3,0,0,0,0,0,0,0,0,0,0,1.3636363636363635,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17374,2469,37,7.4,240,59,0,7,6,5,17,3,0,0,0,0,0,0,0,0,0,1,16848,5898,36,7.2,237,48,0,6,7,6,16,4,0,0,0,0,0,0,0,1,1,0,2.0,1.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33334,2076,53,10.6,96,0,0,20,25,55,0,0,0,0,0,0,0,0,0,0,0,0,33243,3023,56,11.2,96,0,0,25,20,60,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17903,2138,37,7.4,223,51,0,9,3,11,15,7,0,0,0,0,0,0,0,0,0,1,15326,2841,34,6.8,241,56,0,3,9,2,19,3,0,0,0,0,0,0,0,1,1,0,6.666666666666667,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
16612,5207,37,7.4,261,69,0,4,0,5,36,4,0,0,0,0,0,0,0,1,1,0,13730,1970,33,6.6,237,44,0,0,4,0,61,3,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
20627,1607,38,7.6,232,52,0,15,6,8,19,4,1,0,1,0,0,1,0,1,1,1,14876,3106,32,6.4,159,52,0,6,15,4,15,2,0,0,0,0,0,0,0,0,0,0,3.8333333333333335,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15860,1285,32,6.4,203,30,0,7,5,13,16,1,0,0,0,0,0,0,0,0,0,0,16852,2917,36,7.2,239,82,0,5,7,10,18,5,0,0,0,0,0,0,0,0,0,0,4.0,2.142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15376,4876,34,6.8,241,44,0,4,4,1,32,7,0,0,0,0,0,0,0,0,0,0,16300,4455,36,7.2,272,53,0,4,4,1,20,6,0,0,0,0,0,0,0,0,0,0,1.25,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
37097,5469,45,9.0,212,96,0,24,32,15,28,3,0,0,0,0,0,0,0,0,0,0,41118,2483,45,9.0,259,22,0,32,24,25,36,0,1,0,2,1,1,0,0,1,1,0,1.21875,2.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
17363,3263,36,7.2,222,55,0,9,4,15,19,4,0,0,0,0,0,0,0,1,1,1,15335,2475,34,6.8,212,47,0,4,9,8,16,3,0,0,0,0,0,0,0,0,0,0,6.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16183,4058,34,6.8,209,42,0,7,3,8,14,2,0,0,0,0,0,0,0,1,1,0,14787,1182,33,6.6,213,51,0,3,7,1,17,0,0,0,0,0,0,0,0,0,0,0,5.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17415,3405,37,7.4,242,63,0,6,3,7,28,7,0,0,0,0,0,0,0,0,0,0,15116,3411,33,6.6,241,43,0,3,6,2,20,4,0,0,0,0,0,0,0,1,1,0,4.333333333333333,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16131,1556,34,6.8,256,48,0,4,2,5,16,4,0,0,0,0,0,0,0,1,1,0,14813,3068,35,7.0,239,59,0,2,4,2,20,2,0,0,0,0,0,0,0,0,0,1,4.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16136,2541,37,7.4,252,54,0,5,5,2,16,6,0,0,0,0,0,0,0,1,1,0,16200,4460,37,7.4,220,74,0,5,5,4,20,4,0,0,0,0,0,0,0,0,0,0,1.4,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17272,5177,37,7.4,271,56,0,5,5,9,16,8,0,0,0,0,0,0,0,1,1,0,17264,4559,36,7.2,241,64,0,5,5,7,17,2,0,0,0,0,0,0,0,0,0,1,2.8,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16840,1730,35,7.0,242,36,0,7,4,10,18,9,0,0,0,0,0,0,0,0,0,0,15447,2077,34,6.8,238,49,0,4,7,7,72,5,0,0,0,0,0,0,0,0,0,0,4.25,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15189,3479,35,7.0,237,40,0,4,3,2,18,4,0,0,0,0,0,0,0,0,0,1,15953,3293,34,6.8,243,49,0,3,4,5,28,3,0,0,0,0,0,0,0,1,1,0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17136,1736,33,6.6,201,38,0,9,8,14,15,6,0,0,0,0,0,0,0,0,0,0,17455,2950,35,7.0,228,45,0,8,9,8,69,6,0,0,0,0,0,0,0,1,1,0,2.875,1.7777777777777777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16173,4473,35,7.0,251,51,0,4,3,6,24,7,0,0,0,0,0,0,0,1,1,1,16278,2933,35,7.0,267,52,0,3,4,6,16,5,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,2.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17031,3361,37,7.4,235,75,0,6,3,12,24,1,0,0,0,0,0,0,0,1,1,1,16005,3480,33,6.6,266,45,0,3,6,3,17,6,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16246,2671,35,7.0,239,36,0,5,7,8,22,2,0,0,0,0,0,0,0,1,1,0,16771,1631,35,7.0,225,52,0,7,5,10,19,4,0,0,0,0,0,0,0,0,0,1,1.8571428571428572,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16056,3276,35,7.0,267,48,0,4,2,2,17,25,0,0,0,0,0,0,0,0,0,1,14957,5272,35,7.0,234,56,0,2,4,2,42,5,0,0,0,0,0,0,0,1,1,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
